SB Styris,Joginder Sharma	0.2,0.6,0.0,0.0,0.2,0.0,1.0
SB Styris,KP Pietersen	0.0,0.4,0.2,0.0,0.0,0.2,0.8
SB Styris,L Balaji	0.5,0.25,0.0,0.0,0.25,0.0,1.0
SB Styris,M Kartik	0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0
SB Styris,M Muralitharan	0.5294117647058824,0.35294117647058826,0.0,0.0,0.058823529411764705,0.0,0.9411764705882353
SB Styris,M Ntini	0.5384615384615384,0.46153846153846156,0.0,0.0,0.0,0.0,1.0
SB Styris,MF Maharoof	0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.0,0.8571428571428572
SB Styris,MM Patel	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SB Styris,MS Gony	0.25,0.625,0.0,0.0,0.125,0.0,1.0
SB Styris,Mohammad Asif	0.0,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,0.0,1.0
SB Styris,Mohammad Hafeez	0.5,0.25,0.0,0.0,0.0,0.0,0.75
SB Styris,P Kumar	0.0,0.8,0.2,0.0,0.0,0.0,1.0
SB Styris,R Bhatia	0.5,0.375,0.125,0.0,0.0,0.0,1.0
SB Styris,SC Ganguly	0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.8333333333333334
SB Styris,SK Trivedi	0.5,0.5,0.0,0.0,0.0,0.0,1.0
SB Styris,SK Warne	0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
SB Styris,Umar Gul	0.4,0.6,0.0,0.0,0.0,0.0,1.0
SB Styris,VRV Singh	0.5,0.5,0.0,0.0,0.0,0.0,1.0
SB Styris,YK Pathan	0.0,0.5,0.0,0.0,0.0,0.25,0.75
SB Styris,Z Khan	0.0,0.0,0.0,0.0,0.0,0.0,0.0
SB Wagh,KA Pollard	1.0,0.0,0.0,0.0,0.0,0.0,1.0
SB Wagh,SL Malinga	0.0,0.0,0.5,0.0,0.0,0.0,0.5
SC Ganguly,A Ashish Reddy	0.25,0.5,0.25,0.0,0.0,0.0,1.0
SC Ganguly,A Chandila	0.25,0.5,0.0,0.0,0.0,0.0,0.75
SC Ganguly,A Kumble	0.8235294117647058,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,1.0
SC Ganguly,A Mishra	0.5263157894736842,0.34210526315789475,0.02631578947368421,0.0,0.05263157894736842,0.05263157894736842,1.0
SC Ganguly,A Nehra	0.2727272727272727,0.45454545454545453,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,1.0
SC Ganguly,A Symonds	0.5238095238095238,0.38095238095238093,0.047619047619047616,0.0,0.047619047619047616,0.0,1.0
SC Ganguly,AA Chavan	0.8,0.2,0.0,0.0,0.0,0.0,1.0
SC Ganguly,AA Noffke	0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0
SC Ganguly,AB McDonald	0.5,0.5,0.0,0.0,0.0,0.0,1.0
SC Ganguly,AC Voges	0.0,0.5,0.0,0.0,0.0,0.5,1.0
SC Ganguly,AD Mascarenhas	0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666667
SC Ganguly,AG Murtaza	0.7,0.2,0.0,0.0,0.0,0.1,1.0
SC Ganguly,AJ Finch	0.5,0.5,0.0,0.0,0.0,0.0,1.0
SC Ganguly,AM Nayar	0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.8571428571428572
SC Ganguly,Ankit Sharma	0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,1.0
SC Ganguly,B Lee	0.25,0.75,0.0,0.0,0.0,0.0,1.0
SC Ganguly,CRD Fernando	0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,1.0
SC Ganguly,DE Bollinger	0.46153846153846156,0.07692307692307693,0.0,0.0,0.38461538461538464,0.0,0.9230769230769231
SC Ganguly,DJ Bravo	0.42857142857142855,0.38095238095238093,0.047619047619047616,0.0,0.09523809523809523,0.047619047619047616,1.0
SC Ganguly,DJ Thornely	0.4,0.4,0.0,0.0,0.0,0.0,0.8
SC Ganguly,DL Vettori	0.2727272727272727,0.36363636363636365,0.0,0.0,0.2727272727272727,0.0,0.9090909090909091
SC Ganguly,DP Nannes	0.631578947368421,0.21052631578947367,0.0,0.0,0.05263157894736842,0.0,0.8947368421052632
SC Ganguly,DP Vijaykumar	0.375,0.25,0.0,0.0,0.25,0.0,0.875
SC Ganguly,DT Christian	0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.8571428571428572
SC Ganguly,DW Steyn	0.6052631578947368,0.21052631578947367,0.02631578947368421,0.0,0.13157894736842105,0.02631578947368421,1.0
SC Ganguly,FH Edwards	1.0,0.0,0.0,0.0,0.0,0.0,1.0
SC Ganguly,FY Fazal	0.2,0.2,0.2,0.0,0.2,0.2,1.0
SC Ganguly,HV Patel	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SC Ganguly,Harbhajan Singh	0.5333333333333333,0.3,0.03333333333333333,0.0,0.06666666666666667,0.0,0.9333333333333333
SC Ganguly,Harmeet Singh	0.42105263157894735,0.3157894736842105,0.05263157894736842,0.0,0.15789473684210525,0.0,0.9473684210526316
SC Ganguly,I Sharma	0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.0,1.0
SC Ganguly,IK Pathan	0.5882352941176471,0.11764705882352941,0.029411764705882353,0.0,0.17647058823529413,0.058823529411764705,0.9705882352941176
SC Ganguly,Iqbal Abdulla	0.6666666666666666,0.25,0.0,0.0,0.0,0.08333333333333333,1.0
SC Ganguly,J Botha	0.5,0.0,0.25,0.0,0.25,0.0,1.0
SC Ganguly,J Theron	0.6666666666666666,0.25,0.0,0.0,0.08333333333333333,0.0,1.0
SC Ganguly,JA Morkel	0.625,0.3125,0.0,0.0,0.0625,0.0,1.0
SC Ganguly,JDP Oram	0.25,0.25,0.25,0.0,0.25,0.0,1.0
SC Ganguly,JEC Franklin	0.375,0.625,0.0,0.0,0.0,0.0,1.0
SC Ganguly,JH Kallis	0.1875,0.5,0.0625,0.0,0.1875,0.0625,1.0
SC Ganguly,JM Kemp	0.5,0.0,0.0,0.0,0.0,0.0,0.5
SC Ganguly,JP Duminy	0.48148148148148145,0.3333333333333333,0.037037037037037035,0.0,0.1111111111111111,0.037037037037037035,1.0
SC Ganguly,JP Faulkner	0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,1.0
SC Ganguly,JR Hopes	0.4,0.4,0.0,0.0,0.0,0.2,1.0
SC Ganguly,Jaskaran Singh	0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
SC Ganguly,Joginder Sharma	0.5,0.0,0.0,0.0,0.0,0.0,0.5
SC Ganguly,KAJ Roach	0.5,0.08333333333333333,0.08333333333333333,0.0,0.25,0.08333333333333333,1.0
SC Ganguly,KMDN Kulasekara	0.75,0.0,0.25,0.0,0.0,0.0,1.0
SC Ganguly,KP Appanna	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SC Ganguly,KP Pietersen	0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,1.0
SC Ganguly,Kamran Khan	0.5294117647058824,0.29411764705882354,0.0,0.0,0.11764705882352941,0.0,0.9411764705882353
SC Ganguly,L Balaji	0.5,0.5,0.0,0.0,0.0,0.0,1.0
SC Ganguly,M Morkel	0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.7142857142857143
SC Ganguly,M Muralitharan	0.7333333333333333,0.2,0.0,0.0,0.0,0.0,0.9333333333333333
SC Ganguly,M Ntini	0.75,0.0,0.0,0.0,0.0,0.0,0.75
SC Ganguly,MF Maharoof	0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,1.0
SC Ganguly,MM Patel	0.42424242424242425,0.24242424242424243,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.9393939393939394
SC Ganguly,MS Gony	0.375,0.375,0.0625,0.0,0.0625,0.0625,0.9375
SC Ganguly,NLTC Perera	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SC Ganguly,P Amarnath	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SC Ganguly,P Awana	0.0,0.5,0.25,0.0,0.25,0.0,1.0
SC Ganguly,P Kumar	0.5121951219512195,0.2682926829268293,0.0,0.0,0.14634146341463414,0.024390243902439025,0.9512195121951219
SC Ganguly,PD Collingwood	0.25,0.5,0.0,0.0,0.125,0.125,1.0
SC Ganguly,PJ Sangwan	0.5714285714285714,0.35714285714285715,0.0,0.0,0.07142857142857142,0.0,1.0
SC Ganguly,PP Chawla	0.17391304347826086,0.43478260869565216,0.08695652173913043,0.0,0.08695652173913043,0.17391304347826086,0.9565217391304348
SC Ganguly,PP Ojha	0.46808510638297873,0.2765957446808511,0.0,0.0,0.0851063829787234,0.1276595744680851,0.9574468085106383
SC Ganguly,R Ashwin	0.4117647058823529,0.5294117647058824,0.0,0.0,0.058823529411764705,0.0,1.0
SC Ganguly,R Bhatia	0.15789473684210525,0.631578947368421,0.0,0.0,0.10526315789473684,0.05263157894736842,0.9473684210526316
SC Ganguly,R McLaren	0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,0.3333333333333333,0.0,1.0
SC Ganguly,R Sathish	0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666667
SC Ganguly,R Vinay Kumar	0.47058823529411764,0.23529411764705882,0.058823529411764705,0.0,0.058823529411764705,0.0,0.8235294117647058
SC Ganguly,RA Jadeja	0.4,0.6,0.0,0.0,0.0,0.0,1.0
SC Ganguly,RE van der Merwe	0.4,0.6,0.0,0.0,0.0,0.0,1.0
SC Ganguly,RG Sharma	0.23076923076923078,0.46153846153846156,0.15384615384615385,0.0,0.07692307692307693,0.0,0.9230769230769231
SC Ganguly,RJ Harris	0.625,0.25,0.0,0.0,0.125,0.0,1.0
SC Ganguly,RP Singh	0.5384615384615384,0.3076923076923077,0.0,0.0,0.15384615384615385,0.0,1.0
SC Ganguly,RR Powar	0.6363636363636364,0.22727272727272727,0.0,0.0,0.09090909090909091,0.045454545454545456,1.0
SC Ganguly,RR Raje	0.4,0.4,0.0,0.0,0.2,0.0,1.0
SC Ganguly,RS Bopara	0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.8571428571428572
SC Ganguly,S Dhawan	0.5,0.0,0.0,0.0,0.0,0.0,0.5
SC Ganguly,S Nadeem	0.5,0.2,0.1,0.0,0.2,0.0,1.0
SC Ganguly,S Sreesanth	0.5,0.3333333333333333,0.0,0.0,0.08333333333333333,0.0,0.9166666666666666
SC Ganguly,S Sriram	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SC Ganguly,S Tyagi	0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,1.0
SC Ganguly,SB Bangar	0.6666666666666666,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,1.0
SC Ganguly,SB Jakati	0.25,0.5,0.0,0.0,0.0,0.0,0.75
SC Ganguly,SB Styris	0.6785714285714286,0.14285714285714285,0.03571428571428571,0.0,0.07142857142857142,0.07142857142857142,1.0
SC Ganguly,SJ Srivastava	0.14285714285714285,0.2857142857142857,0.21428571428571427,0.0,0.2857142857142857,0.07142857142857142,1.0
SC Ganguly,SK Raina	0.75,0.25,0.0,0.0,0.0,0.0,1.0
SC Ganguly,SK Trivedi	0.4411764705882353,0.29411764705882354,0.058823529411764705,0.0,0.14705882352941177,0.029411764705882353,0.9705882352941176
SC Ganguly,SK Warne	0.32432432432432434,0.43243243243243246,0.13513513513513514,0.0,0.05405405405405406,0.02702702702702703,0.972972972972973
SC Ganguly,SL Malinga	0.4444444444444444,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888
SC Ganguly,SM Pollock	0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.8571428571428572
SC Ganguly,SP Narine	0.7142857142857143,0.21428571428571427,0.0,0.0,0.07142857142857142,0.0,1.0
SC Ganguly,SR Tendulkar	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SC Ganguly,SR Watson	0.5,0.2916666666666667,0.041666666666666664,0.0,0.16666666666666666,0.0,1.0
SC Ganguly,STR Binny	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SC Ganguly,SW Tait	0.18181818181818182,0.45454545454545453,0.18181818181818182,0.0,0.09090909090909091,0.0,0.9090909090909091
SC Ganguly,Shakib Al Hasan	0.25,0.5,0.0,0.0,0.0,0.0,0.75
SC Ganguly,Sohail Tanvir	0.5,0.375,0.0,0.0,0.125,0.0,1.0
SC Ganguly,TM Dilshan	0.4444444444444444,0.3888888888888889,0.1111111111111111,0.0,0.05555555555555555,0.0,1.0
SC Ganguly,UT Yadav	0.75,0.25,0.0,0.0,0.0,0.0,1.0
SC Ganguly,V Pratap Singh	0.4,0.4,0.0,0.0,0.2,0.0,1.0
SC Ganguly,V Sehwag	0.5,0.0,0.0,0.0,0.5,0.0,1.0
SC Ganguly,VRV Singh	0.4,0.4,0.06666666666666667,0.0,0.13333333333333333,0.0,1.0
SC Ganguly,VS Malik	0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,1.0
SC Ganguly,VY Mahesh	0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334
SC Ganguly,WPUJC Vaas	0.4,0.26666666666666666,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.9333333333333333
SC Ganguly,Y Nagar	0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0
SC Ganguly,Y Venugopal Rao	0.3076923076923077,0.38461538461538464,0.15384615384615385,0.0,0.15384615384615385,0.0,1.0
SC Ganguly,YA Abdulla	0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0
SC Ganguly,YK Pathan	0.3076923076923077,0.5128205128205128,0.02564102564102564,0.02564102564102564,0.1282051282051282,0.0,1.0
SC Ganguly,Yuvraj Singh	0.0,0.5,0.0,0.5,0.0,0.0,1.0
SC Ganguly,Z Khan	0.5714285714285714,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.8571428571428572
SD Chitnis,A Ashish Reddy	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SD Chitnis,A Mishra	0.5,0.5,0.0,0.0,0.0,0.0,1.0
SD Chitnis,AD Russell	0.14285714285714285,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,0.8571428571428572
SD Chitnis,BW Hilfenhaus	0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD Chitnis,DJ Bravo	0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.8571428571428572
SD Chitnis,DJ Harris	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SD Chitnis,DS Kulkarni	0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
SD Chitnis,DW Steyn	0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD Chitnis,GD McGrath	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SD Chitnis,IK Pathan	0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,1.0
SD Chitnis,J Theron	0.0,0.5,0.5,0.0,0.0,0.0,1.0
SD Chitnis,JA Morkel	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SD Chitnis,M Morkel	1.0,0.0,0.0,0.0,0.0,0.0,1.0
SD Chitnis,MF Maharoof	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SD Chitnis,MR Marsh	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SD Chitnis,MS Gony	0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,1.0
SD Chitnis,R Sharma	0.25,0.5,0.0,0.0,0.25,0.0,1.0
SD Chitnis,S Sreesanth	0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0
SD Chitnis,SL Malinga	0.6,0.2,0.0,0.0,0.2,0.0,1.0
SD Chitnis,TP Sudhindra	0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0
SD Chitnis,UT Yadav	0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
SD Chitnis,VR Aaron	0.5384615384615384,0.23076923076923078,0.07692307692307693,0.0,0.15384615384615385,0.0,1.0
SD Chitnis,VRV Singh	0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0
SD Chitnis,VY Mahesh	0.2,0.4,0.2,0.0,0.0,0.0,0.8
SD Chitnis,WD Parnell	0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666667
SE Bond,JM Kemp	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SE Bond,R Ashwin	0.0,0.0,0.0,0.0,0.0,0.0,0.0
SE Marsh,A Chandila	0.3076923076923077,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0
SE Marsh,A Kumble	0.2727272727272727,0.4090909090909091,0.045454545454545456,0.0,0.22727272727272727,0.045454545454545456,1.0
SE Marsh,A Mithun	0.25,0.625,0.0,0.0,0.125,0.0,1.0
SE Marsh,A Nehra	0.44,0.32,0.08,0.0,0.12,0.0,0.96
SE Marsh,A Singh	0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
SE Marsh,A Symonds	0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0
SE Marsh,AA Chavan	0.4444444444444444,0.1111111111111111,0.0,0.0,0.3333333333333333,0.1111111111111111,1.0
SE Marsh,AA Jhunjhunwala	0.2727272727272727,0.45454545454545453,0.09090909090909091,0.0,0.18181818181818182,0.0,1.0
SE Marsh,AB Agarkar	0.23529411764705882,0.5294117647058824,0.0,0.0,0.17647058823529413,0.058823529411764705,1.0
SE Marsh,AB Dinda	0.55,0.1,0.05,0.0,0.2,0.05,1.0
SE Marsh,AB McDonald	0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143
SE Marsh,AC Thomas	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SE Marsh,AD Mathews	0.5555555555555556,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,1.0
SE Marsh,AL Menaria	0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0
SE Marsh,AM Salvi	0.7142857142857143,0.0,0.0,0.0,0.2857142857142857,0.0,1.0
SE Marsh,AN Ahmed	0.2222222222222222,0.4444444444444444,0.0,0.0,0.3333333333333333,0.0,1.0
SE Marsh,AS Raut	0.25,0.25,0.25,0.0,0.25,0.0,1.0
SE Marsh,B Kumar	0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.33333333333333337
SE Marsh,B Lee	0.0,0.5,0.0,0.0,0.0,0.0,0.5
SE Marsh,BAW Mendis	0.3333333333333333,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.8888888888888888
SE Marsh,BJ Hodge	0.2222222222222222,0.4444444444444444,0.0,0.0,0.2222222222222222,0.1111111111111111,1.0
SE Marsh,CH Gayle	0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.0,1.0
SE Marsh,CH Morris	0.3888888888888889,0.3888888888888889,0.0,0.0,0.2222222222222222,0.0,1.0
SE Marsh,CJ McKay	0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
SE Marsh,CK Kapugedera	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SE Marsh,CK Langeveldt	0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0
SE Marsh,CRD Fernando	0.25,0.375,0.0,0.0,0.25,0.125,1.0
SE Marsh,D Kalyankrishna	0.25,0.75,0.0,0.0,0.0,0.0,1.0
SE Marsh,D Salunkhe	0.45454545454545453,0.36363636363636365,0.0,0.0,0.09090909090909091,0.09090909090909091,1.0
SE Marsh,DE Bollinger	0.5,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,1.0
SE Marsh,DJ Bravo	0.23809523809523808,0.42857142857142855,0.09523809523809523,0.0,0.19047619047619047,0.0,0.9523809523809523
SE Marsh,DJ Hooda	0.0,0.75,0.0,0.0,0.0,0.25,1.0
SE Marsh,DJ Hussey	0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.8571428571428572
SE Marsh,DJG Sammy	0.0,0.0,0.0,0.0,0.0,0.0,0.0
SE Marsh,DL Vettori	0.0,1.0,0.0,0.0,0.0,0.0,1.0
SE Marsh,DNT Zoysa	0.46153846153846156,0.3076923076923077,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,1.0
SE Marsh,DP Vijaykumar	0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,1.0
SE Marsh,DR Smith	0.45454545454545453,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,1.0
SE Marsh,DS Kulkarni	0.2222222222222222,0.2222222222222222,0.0,0.0,0.5555555555555556,0.0,1.0
SE Marsh,DT Christian	0.5,0.0,0.25,0.0,0.0,0.0,0.75
SE Marsh,DW Steyn	0.34615384615384615,0.3076923076923077,0.038461538461538464,0.0,0.2692307692307692,0.038461538461538464,1.0
SE Marsh,GD McGrath	0.5,0.5,0.0,0.0,0.0,0.0,1.0
SE Marsh,GH Vihari	0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
SE Marsh,GJ Maxwell	0.5,0.5,0.0,0.0,0.0,0.0,1.0
SE Marsh,HV Patel	0.25,0.25,0.0,0.0,0.5,0.0,1.0
SE Marsh,Harbhajan Singh	0.24489795918367346,0.6122448979591837,0.02040816326530612,0.0,0.10204081632653061,0.0,0.9795918367346939
SE Marsh,I Sharma	0.5882352941176471,0.29411764705882354,0.0,0.0,0.11764705882352941,0.0,1.0
SE Marsh,IC Pandey	0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
SE Marsh,IK Pathan	0.47058823529411764,0.23529411764705882,0.058823529411764705,0.0,0.17647058823529413,0.0,0.9411764705882353
SE Marsh,Iqbal Abdulla	0.75,0.0,0.0,0.0,0.25,0.0,1.0
SE Marsh,J Botha	0.0,0.75,0.0,0.0,0.0,0.0,0.75
SE Marsh,J Theron	0.2857142857142857,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,1.0
SE Marsh,JA Morkel	0.40540540540540543,0.40540540540540543,0.0,0.02702702702702703,0.13513513513513514,0.02702702702702703,1.0
SE Marsh,JD Ryder	0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,1.0
SE Marsh,JEC Franklin	0.75,0.0,0.0,0.0,0.0,0.0,0.75
SE Marsh,JH Kallis	0.38461538461538464,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,1.0
SE Marsh,JJ van der Wath	0.38461538461538464,0.07692307692307693,0.0,0.0,0.3076923076923077,0.23076923076923078,1.0
SE Marsh,JM Kemp	0.0,0.5,0.0,0.0,0.5,0.0,1.0
SE Marsh,JP Duminy	0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.0,0.7142857142857143
SE Marsh,JP Faulkner	0.42857142857142855,0.2857142857142857,0.09523809523809523,0.0,0.14285714285714285,0.047619047619047616,1.0
SE Marsh,JR Hopes	0.17647058823529413,0.5294117647058824,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,1.0
SE Marsh,K Santokie	0.0,0.0,0.5,0.0,0.0,0.0,0.5
SE Marsh,KA Pollard	0.19444444444444445,0.6666666666666666,0.05555555555555555,0.0,0.05555555555555555,0.027777777777777776,1.0
SE Marsh,KK Cooper	0.3181818181818182,0.4090909090909091,0.13636363636363635,0.0,0.045454545454545456,0.0,0.9090909090909091
SE Marsh,KMDN Kulasekara	0.8,0.2,0.0,0.0,0.0,0.0,1.0
SE Marsh,L Balaji	0.3125,0.5,0.0,0.0,0.0625,0.0625,0.9375
SE Marsh,LR Shukla	0.0,0.75,0.0,0.0,0.0,0.25,1.0
SE Marsh,M Morkel	0.5806451612903226,0.16129032258064516,0.03225806451612903,0.0,0.12903225806451613,0.03225806451612903,0.935483870967742
SE Marsh,M Muralitharan	0.3333333333333333,0.4444444444444444,0.0,0.0,0.1111111111111111,0.1111111111111111,1.0
SE Marsh,M Ntini	0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.08333333333333333,0.9166666666666666
SE Marsh,MC Henriques	0.5,0.0,0.0,0.0,0.5,0.0,1.0
SE Marsh,MG Johnson	0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
SE Marsh,MM Patel	0.5106382978723404,0.2765957446808511,0.0425531914893617,0.0,0.0851063829787234,0.06382978723404255,0.9787234042553191
SE Marsh,MM Sharma	0.3076923076923077,0.3076923076923077,0.07692307692307693,0.0,0.3076923076923077,0.0,1.0
SE Marsh,MN Samuels	0.4444444444444444,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,1.0
SE Marsh,MR Marsh	0.4,0.4,0.0,0.0,0.2,0.0,1.0
SE Marsh,MS Gony	0.3333333333333333,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,1.0
SE Marsh,Mohammad Hafeez	0.25,0.5,0.125,0.0,0.125,0.0,1.0
SE Marsh,NLTC Perera	0.25,0.5,0.125,0.0,0.0,0.125,1.0
SE Marsh,NM Coulter-Nile	0.5384615384615384,0.3076923076923077,0.0,0.0,0.15384615384615385,0.0,1.0
SE Marsh,P Amarnath	0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,1.0
SE Marsh,P Kumar	0.56,0.4,0.0,0.0,0.0,0.04,1.0
SE Marsh,P Parameswaran	0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0
SE Marsh,PJ Sangwan	0.0,0.0,0.0,0.0,0.0,0.0,0.0
SE Marsh,PP Ojha	0.391304347826087,0.391304347826087,0.043478260869565216,0.0,0.043478260869565216,0.08695652173913043,0.9565217391304348
SE Marsh,PV Tambe	0.35714285714285715,0.35714285714285715,0.0,0.07142857142857142,0.14285714285714285,0.0,0.9285714285714286
SE Marsh,Pankaj Singh	0.1,0.4,0.1,0.1,0.1,0.2,1.0
SE Marsh,R Ashwin	0.4166666666666667,0.5416666666666666,0.041666666666666664,0.0,0.0,0.0,1.0
SE Marsh,R Bhatia	0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,1.0
SE Marsh,R Dhawan	0.45454545454545453,0.18181818181818182,0.09090909090909091,0.0,0.2727272727272727,0.0,1.0
SE Marsh,R McLaren	0.625,0.0,0.0,0.0,0.375,0.0,1.0
SE Marsh,R Rampaul	0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666667
SE Marsh,R Sharma	0.25,0.5833333333333334,0.0,0.0,0.08333333333333333,0.08333333333333333,1.0
SE Marsh,R Tewatia	0.3076923076923077,0.3076923076923077,0.15384615384615385,0.0,0.11538461538461539,0.11538461538461539,1.0
SE Marsh,R Vinay Kumar	0.5,0.2692307692307692,0.07692307692307693,0.0,0.11538461538461539,0.0,0.9615384615384616
SE Marsh,RA Jadeja	0.0,0.0,0.0,1.0,0.0,0.0,1.0
SE Marsh,RG Sharma	0.1875,0.6875,0.0625,0.0,0.0625,0.0,1.0
SE Marsh,RJ Harris	0.0,0.0,0.0,0.0,0.0,0.0,0.0
SE Marsh,RP Singh	0.3055555555555556,0.3055555555555556,0.1111111111111111,0.0,0.19444444444444445,0.05555555555555555,0.9722222222222222
SE Marsh,RV Gomez	0.0,1.0,0.0,0.0,0.0,0.0,1.0
